bstopnm,geometry,SGG_NM
신촌회관,POINT (128.981237937047 35.221283381642),부산광역시 강서구
동연정입구,POINT (128.974227515704 35.22083678246),부산광역시 강서구
대저양수장,POINT (128.970102321403 35.220537538478),부산광역시 강서구
낙동중후문,POINT (128.966671063724 35.220102031412),부산광역시 강서구
대저상리,POINT (128.963288413083 35.219592745258),부산광역시 강서구
우편집중국,POINT (128.959808333333 35.21924),부산광역시 강서구
중리1구꽃동네,POINT (128.955583934671 35.218564154359),부산광역시 강서구
부산교도소,POINT (128.952183351182 35.216585031558),부산광역시 강서구
평강,POINT (128.949535 35.214356666667),부산광역시 강서구
평강농협,POINT (128.947326666667 35.213565),부산광역시 강서구
평강대리,POINT (128.943178196134 35.209862014701),부산광역시 강서구
평강대리1구,POINT (128.942961 35.209101),부산광역시 강서구
평강사리마을입구,POINT (128.942506467489 35.205687735355),부산광역시 강서구
공항상회,POINT (128.941082552601 35.202512616371),부산광역시 강서구
조만포,POINT (128.889158 35.162397),부산광역시 강서구
사구,POINT (128.885631895182 35.158801717456),부산광역시 강서구
범방주유소,POINT (128.884232 35.155204),부산광역시 강서구
렛츠런파크입구,POINT (128.880249 35.151094),부산광역시 강서구
세산삼거리,POINT (128.874716 35.140994),부산광역시 강서구
가달,POINT (128.878457 35.138733),부산광역시 강서구
생곡입구,POINT (128.88055 35.137913333333),부산광역시 강서구
생곡삼거리,POINT (128.885648333333 35.136791666667),부산광역시 강서구
가리세입구,POINT (128.8908 35.1362),부산광역시 강서구
장락,POINT (128.893815 35.135346666667),부산광역시 강서구
성산,POINT (128.896346666667 35.124061666667),부산광역시 강서구
노적봉능엄사 입구,POINT (128.896716666667 35.120815),부산광역시 강서구
순아3구,POINT (128.903318 35.118849),부산광역시 강서구
강서경찰서,POINT (128.9070055 35.117825166667),부산광역시 강서구
사취등,POINT (128.915798333333 35.1155),부산광역시 강서구
사취등,POINT (128.915076666667 35.11595),부산광역시 강서구
강서경찰서,POINT (128.906695 35.118133333333),부산광역시 강서구
순아3구,POINT (128.903851666667 35.118913333333),부산광역시 강서구
노적봉능엄사 입구,POINT (128.896726666667 35.121088333333),부산광역시 강서구
성산삼거리,POINT (128.894965 35.122535),부산광역시 강서구
성산,POINT (128.89627 35.123726666667),부산광역시 강서구
장락,POINT (128.894375 35.13542),부산광역시 강서구
가리세입구,POINT (128.890895 35.136421666667),부산광역시 강서구
생곡삼거리,POINT (128.884955050419 35.136340345101),부산광역시 강서구
가달,POINT (128.878977 35.138637),부산광역시 강서구
렛츠런파크입구,POINT (128.881561666667 35.151983333333),부산광역시 강서구
범방주유소,POINT (128.884883259584 35.155678863512),부산광역시 강서구
사구,POINT (128.886043 35.15884),부산광역시 강서구
지사휴먼시아아파트,POINT (128.834123333333 35.150631666667),부산광역시 강서구
명동,POINT (128.84469493737 35.144492431642),부산광역시 강서구
마음,POINT (128.864675 35.134416666667),부산광역시 강서구
중곡,POINT (128.871188333333 35.138201666667),부산광역시 강서구
녹산주민문화회관,POINT (128.874716336843 35.141188053975),부산광역시 강서구
조만포,POINT (128.889266666667 35.16213),부산광역시 강서구
해포,POINT (128.899786897513 35.170892034382),부산광역시 강서구
통전,POINT (128.901258333333 35.17937),부산광역시 강서구
죽림삼거리,POINT (128.90358846761 35.192252036831),부산광역시 강서구
가락농협,POINT (128.903091561911 35.194468536154),부산광역시 강서구
가락동행정복지센터,POINT (128.901655 35.196022),부산광역시 강서구
용등,POINT (128.903934912456 35.20295557356),부산광역시 강서구
식만,POINT (128.90787556844 35.207081238159),부산광역시 강서구
시만,POINT (128.914138333333 35.21467),부산광역시 강서구
중사도,POINT (128.919339516984 35.217585305031),
분도,POINT (128.922491932083 35.219292836827),
대저역,POINT (128.962504463386 35.212673453264),부산광역시 강서구
강서체육공원역,POINT (128.969735503375 35.211948441303),부산광역시 강서구
강서구청역,POINT (128.980874666667 35.21097),부산광역시 강서구
분도,POINT (128.922690557376 35.219504454139),
중사도,POINT (128.919555708564 35.21779396387),
시만,POINT (128.914086983704 35.214745245667),부산광역시 강서구
식만,POINT (128.907522178022 35.206829025172),부산광역시 강서구
용등,POINT (128.903549153169 35.202566914452),부산광역시 강서구
가락파출소,POINT (128.901705738029 35.195926157023),부산광역시 강서구
가락농협,POINT (128.902893136875 35.194368627816),부산광역시 강서구
죽림삼거리,POINT (128.903370644461 35.192225738193),부산광역시 강서구
통전,POINT (128.900855560574 35.180649765772),부산광역시 강서구
해포,POINT (128.900133455229 35.1720875099),부산광역시 강서구
세산입구,POINT (128.877553326106 35.148088197363),부산광역시 강서구
세산삼거리,POINT (128.873736 35.141091),부산광역시 강서구
중곡,POINT (128.870902 35.1384),부산광역시 강서구
마음,POINT (128.864863 35.134968),부산광역시 강서구
지사휴먼시아아파트,POINT (128.83467 35.150748333333),부산광역시 강서구
신호마을,POINT (128.878042 35.081182),부산광역시 강서구
신호윌아파트,POINT (128.878695 35.087538333333),부산광역시 강서구
신호윌아파트105동,POINT (128.877425 35.087812),부산광역시 강서구
삼성자동차정문,POINT (128.876837 35.089107),부산광역시 강서구
신호하수처리장,POINT (128.872455 35.089094),부산광역시 강서구
삼성서비스센터,POINT (128.868625390785 35.093835812524),부산광역시 강서구
삼성자동차출고사무소,POINT (128.865812 35.098564666667),부산광역시 강서구
화전마을입구,POINT (128.866186666667 35.09988),부산광역시 강서구
사암입바위,POINT (128.868588333333 35.101451666667),부산광역시 강서구
산양마을입구,POINT (128.872959666667 35.111710333333),부산광역시 강서구
녹산농협,POINT (128.877801666667 35.112381666667),부산광역시 강서구
본녹산녹명초등학교,POINT (128.885673333333 35.113633333333),부산광역시 강서구
녹산중학교,POINT (128.889503333333 35.117226666667),부산광역시 강서구
성산,POINT (128.893896666667 35.121511666667),부산광역시 강서구
성산,POINT (128.893903333333 35.121825),부산광역시 강서구
녹산중학교,POINT (128.889742 35.117728),부산광역시 강서구
본녹산녹명초등학교,POINT (128.885776666667 35.114108333333),부산광역시 강서구
녹산농협,POINT (128.877373333333 35.112615),부산광역시 강서구
산양마을입구,POINT (128.872825 35.111455),부산광역시 강서구
사암입바위,POINT (128.868186666667 35.101428333333),부산광역시 강서구
화전마을입구,POINT (128.865696666667 35.099286666667),부산광역시 강서구
삼성자동차출고사무소,POINT (128.866672 35.09765),부산광역시 강서구
삼성서비스센터,POINT (128.868166666667 35.09407),부산광역시 강서구
신호하수처리장,POINT (128.87258 35.088885),부산광역시 강서구
삼성자동차정문,POINT (128.876897 35.088885),부산광역시 강서구
신호윌아파트105동,POINT (128.877453 35.087884),부산광역시 강서구
신호윌아파트,POINT (128.878798 35.087428),부산광역시 강서구
신호마을,POINT (128.877915 35.081386666667),부산광역시 강서구
해광테크,POINT (128.82746 35.094678333333),부산광역시 강서구
국제휠타,POINT (128.829968731331 35.09664340852),부산광역시 강서구
태웅스틸,POINT (128.833266666667 35.097926666667),부산광역시 강서구
송정방근마을,POINT (128.842201833333 35.099499333333),부산광역시 강서구
농심,POINT (128.84334 35.097921666667),부산광역시 강서구
두산정비,POINT (128.845626666667 35.097933333333),부산광역시 강서구
동아밸브,POINT (128.849828333333 35.097923333333),부산광역시 강서구
삼창기전,POINT (128.852188333333 35.097941666667),부산광역시 강서구
삼성전기후문,POINT (128.856066666667 35.097948333333),부산광역시 강서구
효성스틸,POINT (128.858746666667 35.097973333333),부산광역시 강서구
대한제강,POINT (128.861331666667 35.09799),부산광역시 강서구
삼성자동차출고사무소,POINT (128.86574 35.09829),부산광역시 강서구
대한제강,POINT (128.861143333333 35.098115),부산광역시 강서구
효성스틸,POINT (128.858531666667 35.098128333333),부산광역시 강서구
삼성전기후문,POINT (128.855568333333 35.0982),부산광역시 강서구
삼창기전,POINT (128.851981666667 35.098151666667),부산광역시 강서구
동아밸브,POINT (128.849844666667 35.098043666667),부산광역시 강서구
두산정비,POINT (128.845383333333 35.098113333333),부산광역시 강서구
농심,POINT (128.843156666667 35.098118333333),부산광역시 강서구
송정방근마을,POINT (128.842235166667 35.099535333333),부산광역시 강서구
화물터미널,POINT (128.838486666667 35.098086666667),부산광역시 강서구
태웅스틸,POINT (128.83341 35.098091666667),부산광역시 강서구
국제휠타,POINT (128.829970977541 35.097007528828),부산광역시 강서구
해광테크,POINT (128.827131666667 35.094561666667),부산광역시 강서구
용원사거리,POINT (128.820647 35.097635),
삼성자동차남문,POINT (128.881899 35.08776),부산광역시 강서구
녹산폐기물매립장,POINT (128.864878333333 35.089196666667),부산광역시 강서구
서해식품,POINT (128.847964671821 35.084616074141),부산광역시 강서구
백송강재,POINT (128.84548916935 35.084620294783),부산광역시 강서구
부산협동상사,POINT (128.843754775369 35.084613996464),부산광역시 강서구
경제자유구역청,POINT (128.839957 35.085728),부산광역시 강서구
부림특수강,POINT (128.84368204421 35.084405797668),부산광역시 강서구
백송강재,POINT (128.845821666667 35.084526666667),부산광역시 강서구
서해식품,POINT (128.84903 35.08452),부산광역시 강서구
녹산폐기물매립장,POINT (128.866378333333 35.088913333333),부산광역시 강서구
삼성자동차남문,POINT (128.88201 35.088635),부산광역시 강서구
신노전,POINT (128.921235 35.135798333333),부산광역시 강서구
구포현대아파트,POINT (128.993607 35.194583),부산광역시 사상구
모라119안전센터,POINT (128.99231 35.191897),부산광역시 사상구
모라우성아파트,POINT (128.991132978818 35.189254769621),부산광역시 사상구
농협,POINT (128.990728 35.187768),부산광역시 사상구
신모라입구,POINT (128.989658 35.186343),부산광역시 사상구
홈플러스모라점,POINT (128.991677 35.185663),부산광역시 사상구
모라1단지 새마을금고,POINT (128.993461 35.184522),부산광역시 사상구
모라주공34단지,POINT (128.999105 35.18559),부산광역시 사상구
백양종합사회복지관,POINT (128.999563 35.183003),부산광역시 사상구
시내버스종점,POINT (129.001362 35.184673),부산광역시 사상구
모라1단지 새마을금고,POINT (128.993293 35.18477),부산광역시 사상구
홈플러스모라점,POINT (128.991845 35.185572),부산광역시 사상구
모라새마을금고,POINT (128.990809 35.187488),부산광역시 사상구
모라우성아파트,POINT (128.991537455422 35.189356183389),부산광역시 사상구
모라119안전센터,POINT (128.992353 35.191803),부산광역시 사상구
구포현대아파트,POINT (128.993755 35.194683),부산광역시 사상구
북구청,POINT (128.987455 35.196465),부산광역시 사상구
삼광사입구,POINT (129.046656716347 35.176239949306),부산광역시 부산진구
삼광사,POINT (129.043803887084 35.175189588507),부산광역시 부산진구
초읍초등학교,POINT (129.052333577086 35.180455584406),부산광역시 부산진구
초읍우신아파트,POINT (129.054495543315 35.181335225652),부산광역시 부산진구
