address_do,geometry,ADM_NM
감천동,POINT (128.9972758 35.09082451),감천1동
신평동,POINT (128.9619221 35.09569711),신평2동
괴정동,POINT (128.9909733 35.09687656),괴정1동
괴정동,POINT (128.9863123 35.09705281),괴정1동
괴정동,POINT (128.9860946 35.09710489),괴정4동
괴정동,POINT (128.9880508 35.09667029),괴정1동
하단동,POINT (128.9563143 35.10225078),하단1동
다대동,POINT (128.9659361 35.05076562),다대1동
다대동,POINT (128.9662354 35.050243),다대1동
다대동,POINT (128.9661387 35.04999669),다대1동
감천동,POINT (129.0012187 35.08871701),감천1동
다대동,POINT (128.9665441 35.05014872),다대1동
신평동,POINT (128.9600169 35.09610115),신평2동
다대동,POINT (128.9681755 35.05004103),다대1동
다대동,POINT (128.9680855 35.05022216),다대1동
다대동,POINT (128.9678906 35.05010941),다대1동
괴정동,POINT (128.9782049 35.09594814),신평1동
다대동,POINT (128.9662177 35.05267595),다대1동
장림동,POINT (128.9667975 35.0824777),장림1동
장림동,POINT (128.9666831 35.08287682),장림1동
장림동,POINT (128.9775296 35.08207461),장림2동
장림동,POINT (128.9776237 35.08240986),장림2동
장림동,POINT (128.9683502 35.08076483),장림1동
구평동,POINT (128.9953373 35.05768886),구평동
감천동,POINT (129.0055286 35.08165669),감천1동
감천동,POINT (129.0062671 35.08242795),감천1동
감천동,POINT (129.0065438 35.0835301),감천1동
장림동,POINT (128.972843 35.08065638),장림1동
감천동,POINT (128.9970447 35.0835449),감천1동
장림동,POINT (128.9647919 35.08152261),장림1동
하단동,POINT (128.9654925 35.10491873),하단1동
다대동,POINT (128.9545367 35.06716091),다대1동
다대동,POINT (128.9568351 35.06756765),다대1동
다대동,POINT (128.9563757 35.0674856),다대1동
감천동,POINT (129.0051492 35.08785828),감천1동
괴정동,POINT (128.9939639 35.09745337),괴정3동
다대동,POINT (128.9710476 35.05419005),다대1동
당리동,POINT (128.9748318 35.10335661),당리동
당리동,POINT (128.9766007 35.1012797),당리동
신평동,POINT (128.9643173 35.09145154),신평1동
신평동,POINT (128.9730449 35.09171918),신평1동
괴정동,POINT (128.9848652 35.09652118),괴정4동
다대동,POINT (128.9716111 35.05636209),다대1동
다대동,POINT (128.9716846 35.05549293),다대1동
다대동,POINT (128.9718774 35.05565514),다대1동
당리동,POINT (128.9732687 35.1049344),당리동
하단동,POINT (128.959188 35.10370157),하단1동
감천동,POINT (128.9985187 35.084048),감천1동
감천동,POINT (128.9979848 35.08417741),감천1동
괴정동,POINT (128.9931328 35.10026961),괴정3동
하단동,POINT (128.9584309 35.0990105),하단1동
하단동,POINT (128.9582614 35.0991947),하단1동
하단동,POINT (128.95809 35.09900119),신평2동
하단동,POINT (128.9583023 35.10103785),하단1동
장림동,POINT (128.977339 35.07767233),장림2동
다대동,POINT (128.9811639 35.06606248),다대2동
괴정동,POINT (128.9839641 35.0975736),괴정4동
괴정동,POINT (128.9824848 35.09789384),괴정4동
괴정동,POINT (128.9809916 35.09822422),괴정4동
당리동,POINT (128.9779643 35.09938542),괴정4동
하단동,POINT (128.9641581 35.1130187),하단2동
신평동,POINT (128.9675753 35.08538734),신평2동
다대동,POINT (128.9689386 35.04779533),다대1동
신평동,POINT (128.9733484 35.08978759),신평1동
신평동,POINT (128.9732958 35.09086424),신평1동
구평동,POINT (128.9905592 35.08221909),구평동
하단동,POINT (128.970489 35.10245082),하단1동
다대동,POINT (128.9700272 35.04940131),다대1동
장림동,POINT (128.972912 35.07622264),장림2동
구평동,POINT (128.9906496 35.0768609),구평동
구평동,POINT (128.9906551 35.07706949),구평동
감천동,POINT (129.0065369 35.08638564),감천1동
감천동,POINT (128.9941677 35.08819054),구평동
다대동,POINT (128.9668435 35.05278334),다대1동
다대동,POINT (128.9669518 35.05295182),다대1동
다대동,POINT (128.9709431 35.05284533),다대1동
장림동,POINT (128.976793 35.08061737),장림2동
다대동,POINT (128.9809776 35.06356802),다대2동
당리동,POINT (128.9805384 35.10051419),괴정4동
구평동,POINT (128.9900265 35.08105693),구평동
하단동,POINT (128.9743793 35.10334572),당리동
다대동,POINT (128.9618831 35.04940311),다대1동
장림동,POINT (128.976408 35.07363608),장림2동
장림동,POINT (128.9765537 35.07436057),장림2동
당리동,POINT (128.9763877 35.10142742),당리동
당리동,POINT (128.9766494 35.1017136),당리동
구평동,POINT (128.9951151 35.08580607),구평동
괴정동,POINT (128.9848254 35.09946699),괴정4동
구평동,POINT (128.9951428 35.05337158),구평동
구평동,POINT (128.9953328 35.05331505),구평동
다대동,POINT (128.972047 35.05892455),다대1동
하단동,POINT (128.9605735 35.1148327),하단2동
감천동,POINT (128.9939467 35.08979233),감천1동
장림동,POINT (128.9724253 35.08241167),장림1동
하단동,POINT (128.9658162 35.10632954),하단2동
하단동,POINT (128.965816 35.10622378),하단1동
하단동,POINT (128.9658177 35.1061181),하단1동
다대동,POINT (128.958964 35.05141509),다대1동
구평동,POINT (128.9959802 35.05181709),구평동
구평동,POINT (128.9903289 35.07892332),구평동
신평동,POINT (128.9771972 35.09524458),신평1동
신평동,POINT (128.9767497 35.09488789),신평1동
신평동,POINT (128.9777316 35.09487411),신평1동
신평동,POINT (128.9775352 35.0950842),신평1동
신평동,POINT (128.9778843 35.09324651),신평1동
장림동,POINT (128.9664269 35.08258236),장림1동
장림동,POINT (128.9668454 35.08257378),장림1동
신평동,POINT (128.9520812 35.08588499),신평2동
신평동,POINT (128.9517103 35.08566383),신평2동
다대동,POINT (128.970754 35.05149678),다대1동
장림동,POINT (128.9771899 35.07070264),장림2동
다대동,POINT (128.9777849 35.06915175),장림2동
장림동,POINT (128.9768374 35.07580551),장림2동
장림동,POINT (128.9773254 35.08034934),장림2동
장림동,POINT (128.9771478 35.08232036),장림2동
장림동,POINT (128.9773491 35.08195548),장림2동
장림동,POINT (128.9773411 35.08242191),장림2동
하단동,POINT (128.9716686 35.10424672),당리동
감천동,POINT (129.0094215 35.08294993),감천1동
구평동,POINT (128.9951662 35.05749285),구평동
하단동,POINT (128.9611176 35.09776359),신평2동
당리동,POINT (128.9801702 35.10045378),괴정4동
괴정동,POINT (128.9818369 35.10008932),괴정4동
감천동,POINT (128.998466 35.08828656),감천1동
감천동,POINT (128.9997334 35.08961837),감천1동
감천동,POINT (128.9997096 35.08941646),감천1동
감천동,POINT (128.999951 35.08947856),감천1동
장림동,POINT (128.9726735 35.08362334),장림1동
장림동,POINT (128.9726354 35.08297276),장림1동
장림동,POINT (128.9689398 35.08251518),장림1동
신평동,POINT (128.9623405 35.08229711),장림1동
당리동,POINT (128.9766429 35.10053321),당리동
당리동,POINT (128.9768318 35.09999418),괴정4동
구평동,POINT (128.9919172 35.06309938),구평동
구평동,POINT (128.9926561 35.06235522),구평동
구평동,POINT (128.9904315 35.06656237),구평동
구평동,POINT (128.9904288 35.06698705),구평동
구평동,POINT (128.9904635 35.07608402),구평동
구평동,POINT (128.9904885 35.07724333),구평동
구평동,POINT (128.9904273 35.07141205),구평동
신평동,POINT (128.9649537 35.08395554),신평2동
다대동,POINT (128.9575775 35.06380323),다대1동
다대동,POINT (128.9576528 35.06351232),다대1동
괴정동,POINT (128.9837529 35.09657415),괴정4동
감천동,POINT (128.9954024 35.09144337),감천1동
하단동,POINT (128.9657201 35.10408997),하단1동
하단동,POINT (128.9656757 35.10397776),하단1동
하단동,POINT (128.9656115 35.10385778),하단1동
하단동,POINT (128.9671632 35.10338537),하단1동
하단동,POINT (128.9685798 35.10284298),하단1동
하단동,POINT (128.9638319 35.10622332),하단2동
하단동,POINT (128.9585203 35.1065529),하단2동
하단동,POINT (128.9587056 35.1063912),하단2동
신평동,POINT (128.9602045 35.0962592),신평2동
신평동,POINT (128.9602719 35.09468437),신평2동
신평동,POINT (128.9599933 35.09014994),신평2동
신평동,POINT (128.9602373 35.08994515),신평2동
신평동,POINT (128.9605091 35.09012486),신평2동
신평동,POINT (128.9602603 35.09036412),신평2동
하단동,POINT (128.970548 35.10231174),하단1동
하단동,POINT (128.9732322 35.10195813),당리동
당리동,POINT (128.9749572 35.10211744),당리동
구평동,POINT (128.9894856 35.08618957),구평동
구평동,POINT (128.9893977 35.08585933),구평동
구평동,POINT (128.9904165 35.08568839),구평동
구평동,POINT (128.9872392 35.08252775),구평동
감천동,POINT (128.9971823 35.09093549),감천1동
감천동,POINT (128.9984208 35.09046173),감천1동
장림동,POINT (128.9646953 35.08264435),장림1동
장림동,POINT (128.9648631 35.08253996),장림1동
장림동,POINT (128.9650456 35.08263615),장림1동
장림동,POINT (128.9648793 35.08274565),장림1동
감천동,POINT (129.0049237 35.08750219),감천1동
감천동,POINT (129.0052577 35.08736318),감천1동
감천동,POINT (129.0089676 35.08418575),감천1동
신평동,POINT (128.9730221 35.09098765),신평1동
신평동,POINT (128.972408 35.09295863),신평1동
신평동,POINT (128.972257 35.09300543),신평1동
신평동,POINT (128.9733027 35.09292417),신평1동
신평동,POINT (128.9736373 35.09325427),신평1동
신평동,POINT (128.9752891 35.09424538),신평1동
괴정동,POINT (128.977995 35.0962528),괴정4동
괴정동,POINT (128.9782545 35.09612751),신평1동
괴정동,POINT (128.9800632 35.09659681),괴정4동
괴정동,POINT (128.9814704 35.09667082),괴정4동
괴정동,POINT (128.9861658 35.09696386),괴정1동
괴정동,POINT (128.9862316 35.0971693),괴정1동
다대동,POINT (128.9565679 35.0677151),다대1동
다대동,POINT (128.9566566 35.06734516),다대1동
장림동,POINT (128.95363 35.07809656),장림1동
장림동,POINT (128.9539115 35.07793673),장림1동
장림동,POINT (128.9540714 35.07817282),장림1동
하단동,POINT (128.9589466 35.11470152),하단2동
하단동,POINT (128.9593659 35.11487872),하단2동
신평동,POINT (128.9556248 35.09630922),신평2동
장림동,POINT (128.9515554 35.07766102),장림1동
장림동,POINT (128.951674 35.07773829),장림1동
장림동,POINT (128.9516825 35.07782306),장림1동
다대동,POINT (128.9552674 35.06342113),다대1동
다대동,POINT (128.9570869 35.05631447),다대1동
다대동,POINT (128.9572817 35.05652371),다대1동
다대동,POINT (128.9648117 35.04850912),다대1동
다대동,POINT (128.9652656 35.04837316),다대1동
다대동,POINT (128.9706574 35.05425339),다대1동
다대동,POINT (128.9707177 35.05663926),다대1동
다대동,POINT (128.9710739 35.05730432),다대1동
다대동,POINT (128.9745742 35.06070276),다대1동
다대동,POINT (128.976743 35.06184467),다대2동
다대동,POINT (128.9795131 35.06420756),다대2동
장림동,POINT (128.9771839 35.07778059),장림2동
하단동,POINT (128.9630636 35.10374243),하단1동
하단동,POINT (128.960763 35.10033522),하단1동
하단동,POINT (128.9608087 35.10198958),하단1동
신평동,POINT (128.9649807 35.09042275),신평2동
신평동,POINT (128.9651926 35.08977725),신평2동
신평동,POINT (128.9729887 35.08947572),신평1동
신평동,POINT (128.9730353 35.09018942),신평1동
신평동,POINT (128.9777145 35.08929051),신평1동
신평동,POINT (128.9728743 35.08729941),신평1동
신평동,POINT (128.9729057 35.08789988),신평1동
신평동,POINT (128.9776036 35.08774861),신평1동
신평동,POINT (128.9598769 35.08560929),신평2동
신평동,POINT (128.9600336 35.08543362),신평2동
신평동,POINT (128.9602027 35.08559945),신평2동
신평동,POINT (128.9600539 35.08577705),신평2동
신평동,POINT (128.9648123 35.0854663),신평2동
신평동,POINT (128.9650055 35.08529707),신평2동
신평동,POINT (128.9651996 35.08546356),신평2동
신평동,POINT (128.9650062 35.08563317),신평2동
신평동,POINT (128.9724647 35.08521527),신평1동
신평동,POINT (128.9727265 35.0849065),장림1동
신평동,POINT (128.9730766 35.08519183),신평1동
신평동,POINT (128.9727768 35.0855021),신평1동
신평동,POINT (128.9772353 35.0851064),신평1동
신평동,POINT (128.9774011 35.08493975),장림2동
신평동,POINT (128.9775721 35.0850976),장림2동
신평동,POINT (128.9774184 35.08526268),신평1동
구평동,POINT (128.9833046 35.0849054),신평1동
구평동,POINT (128.9837004 35.08471173),구평동
구평동,POINT (128.9849642 35.08513422),구평동
구평동,POINT (128.9868276 35.08600635),구평동
구평동,POINT (128.9933824 35.08660862),구평동
감천동,POINT (128.9932316 35.09211637),감천1동
괴정동,POINT (128.9937327 35.0964604),괴정1동
하단동,POINT (128.9647365 35.1043306),하단1동
하단동,POINT (128.9642969 35.10427861),하단1동
하단동,POINT (128.9656489 35.1048759),하단1동
하단동,POINT (128.9617795 35.11504651),하단2동
하단동,POINT (128.9619157 35.11486197),하단2동
하단동,POINT (128.9620853 35.11458),하단2동
하단동,POINT (128.9622089 35.11481622),하단2동
하단동,POINT (128.9638804 35.11307238),하단2동
하단동,POINT (128.9655026 35.11070982),하단2동
하단동,POINT (128.9664794 35.10921611),하단2동
하단동,POINT (128.9673457 35.10790262),하단2동
하단동,POINT (128.9677632 35.10579821),하단1동
하단동,POINT (128.9681514 35.10666866),하단2동
하단동,POINT (128.9694213 35.105185),당리동
당리동,POINT (128.9770082 35.10241626),당리동
당리동,POINT (128.9771049 35.10216945),당리동
당리동,POINT (128.9773451 35.10220082),당리동
괴정동,POINT (128.9867797 35.09895159),괴정1동
괴정동,POINT (128.9871184 35.09910902),괴정1동
괴정동,POINT (128.9895712 35.09925142),괴정1동
괴정동,POINT (128.9979691 35.10217597),괴정3동
괴정동,POINT (128.9987291 35.10255295),괴정3동
영주동,POINT (129.0344471 35.11167745),영주1동
영주동,POINT (129.0343799 35.11189087),영주1동
영주동,POINT (129.0351486 35.10988871),영주1동
영주동,POINT (129.0294541 35.11172415),영주2동
영주동,POINT (129.0312981 35.10874656),영주2동
부평동1가,POINT (129.0280654 35.10313345),대청동
부평동1가,POINT (129.0278614 35.1031531),보수동
부평동1가,POINT (129.0279187 35.10284419),대청동
보수동3가,POINT (129.0238108 35.10319343),보수동
영주동,POINT (129.0355504 35.10873387),영주1동
동광동5가,POINT (129.0324857 35.10684394),대청동
보수동2가,POINT (129.0249006 35.10411088),보수동
대청동2가,POINT (129.0310398 35.10507093),대청동
보수동1가,POINT (129.0289689 35.10389645),대청동
보수동1가,POINT (129.0265493 35.10620556),보수동
보수동1가,POINT (129.0286727 35.10582227),대청동
보수동3가,POINT (129.0214361 35.1047883),보수동
보수동3가,POINT (129.0217047 35.10622171),보수동
남포동6가,POINT (129.0281864 35.09789106),남포동
보수동3가,POINT (129.0226457 35.10324168),보수동
부평동3가,POINT (129.0251334 35.09826442),부평동
대창동2가,POINT (129.0375831 35.11037339),영주1동
대청동2가,POINT (129.029966 35.10291952),대청동
부평동3가,POINT (129.0260682 35.10309439),보수동
부평동2가,POINT (129.0267028 35.10306966),보수동
부평동4가,POINT (129.0227158 35.1010996),부평동
부평동4가,POINT (129.0235113 35.10060911),부평동
부평동3가,POINT (129.0250498 35.10040569),부평동
부평동3가,POINT (129.025098 35.10108973),부평동
부평동3가,POINT (129.0251457 35.10197172),부평동
영주동,POINT (129.0345484 35.11214487),영주1동
대창동2가,POINT (129.037955 35.11223928),초량1동
대창동2가,POINT (129.0379306 35.11205404),초량1동
대창동2가,POINT (129.0381186 35.11180864),영주1동
